x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
-341.84552,112.3018036,-26.34445953,-2.236616373,4.151732445,-28.63997841,-16.52947617,-17.7179718,-24.68110085,-2.476035595,-2.952542782,-12.38399029,-2.649705887,0
-325.4963684,127.2942047,5.733527184,-1.786634564,-2.859124422,-24.65580368,-20.54917717,-21.16884422,-25.48494911,-8.547029495,-1.759431124,-8.47387886,-6.377717972,0
-374.320343,122.505928,16.59181404,3.656455278,-4.190785408,-25.2581749,-19.05463028,-19.47303963,-24.75719643,-7.164578915,-0.194626525,-9.957814217,-8.439644814,0
-321.7522888,112.2254181,-7.078369617,2.823051214,5.1746521,-23.52466583,-20.88591194,-23.6466198,-26.27130318,-3.651045561,-0.346074224,-12.33848953,-7.868335247,0
-311.8813171,124.596817,4.477408409,-2.226070642,-1.941641092,-25.17698288,-23.8411026,-23.37143326,-22.32192993,-2.078986406,1.596600413,-9.571959496,-7.860085487,0
-363.0966797,152.4885864,-53.27770233,-11.60118198,7.086619377,-29.82617569,6.601911545,-10.52466679,-11.36931133,0.117494091,-10.1771574,-4.472851753,-1.987594724,0
-356.9808655,165.1982269,-64.07774353,-5.848169804,3.188434362,-28.83431053,2.930575609,-18.17145157,-2.468869209,-1.970671177,-14.29893303,-4.224336624,-5.88528204,0
-345.3014526,164.4486694,-61.17125702,-11.84794807,2.740247726,-30.61761665,-1.695313811,-13.06431484,-7.0721035,-1.944475889,-13.25597191,-7.241896152,-6.087944984,0
-333.8653259,170.6957245,-62.84664536,-11.46785259,6.076721668,-27.12383461,0.967511296,-15.12330818,-8.127523422,-4.75588131,-11.50829887,-6.331263065,-7.92252779,0
-341.9369812,159.5972595,-57.4617424,-10.72613049,6.059197426,-35.56615829,-0.006607374,-20.91076088,-12.24215603,-3.579319,-12.60641956,-8.984427452,-3.554503441,0
-376.100769,156.3264923,-55.20432281,-10.68846703,5.451442719,-26.10842133,3.686242819,-15.48089218,-8.157013893,-2.470396996,-9.390875816,-6.937424183,-2.825204372,0
-354.8870239,162.8794098,-55.90948486,-12.29862976,2.954717636,-31.23824883,3.999021769,-16.9323349,-7.943347931,-2.689139366,-10.14626884,-5.473994255,-2.140396357,0
-361.3761292,162.6611938,-58.26998901,-14.97926712,2.885582685,-30.81882095,2.113167763,-11.05288601,-8.246077538,4.023551464,-10.01599789,-7.712947369,-0.917088687,0
-294.9461365,146.7919922,-52.04808807,-20.23512077,0.261665791,-44.27841187,-6.0443573,-14.9125843,-18.2446022,1.31626606,-9.394025803,-8.165494919,-7.489348412,0
-314.9865723,149.0373077,-52.35130692,-23.90194893,1.278373241,-40.09179306,-5.068167686,-13.48415756,-18.3478508,3.592209339,-11.95193672,-7.743407726,-8.408486366,0
-291.8308716,142.8277588,-59.68650436,-22.3237381,3.477233648,-48.98665619,-6.691350937,-13.27535534,-15.5739336,3.057373524,-8.471824646,-10.22638798,-6.139510155,0
-305.2577209,144.9090271,-56.2244339,-17.80651855,2.846524954,-42.92269135,-1.887438536,-12.42158031,-17.07307434,2.646949768,-10.47683907,-5.20532465,-7.632556915,0
-269.0151672,133.6129456,-46.1646347,-11.30220604,13.51485825,-44.81064987,-6.225211143,-24.93681717,-5.286288738,-4.647301197,-12.25974846,-6.189498901,-0.878232122,0
-263.6549683,137.2274628,-44.13740158,-11.08544159,20.40068436,-51.55306625,-4.4952178,-29.743927,-6.281572819,-4.78062582,-12.81345272,-5.2087183,-4.303619385,0
-273.4820251,130.624649,-37.87808609,-14.03949261,11.72449589,-42.52534866,-6.848972797,-24.52773285,-2.414265633,-2.878895283,-14.44835758,-6.994940281,-4.160396576,0
-356.105896,174.7007294,-56.17901993,-11.39440632,8.429112434,-26.74862099,-0.950945437,-8.795582771,-7.679140091,-1.53728807,-6.613931656,-7.025942326,-4.852694035,0
-363.4934082,160.3944702,-55.61645508,-13.09346676,4.760783195,-28.36436462,-0.966061831,-12.38940334,-8.576889038,0.488030642,-9.147828102,-7.393553734,-2.298864603,0
-384.190918,170.1717224,-59.24988937,-9.893817902,2.743994713,-27.92380905,3.690541267,-14.39222908,-7.696460724,1.064220786,-8.761660576,-8.736352921,-1.617167354,0
-389.0955505,164.5445557,-52.88493347,-11.92185497,4.5875144,-28.00246239,2.916672945,-14.16624355,-7.825455189,-0.532630444,-9.62432003,-8.038025856,-1.673899531,0
-366.9880371,167.9012146,-48.95280457,-3.839434147,11.52213478,-24.73170853,4.243280411,-7.099822998,-7.361927509,-0.727034986,-7.195397377,-8.554073334,-1.166151881,0
-299.3455505,139.614563,-46.15020752,-22.21624947,9.143641472,-50.5668335,-3.451956749,-18.52002907,-10.18059826,0.002879627,-12.24306107,-9.341366768,-5.74468565,0
-278.589386,139.0980682,-47.70954895,-23.11266136,6.314869881,-48.68274307,-0.986481369,-22.0725174,-7.901976585,0.173560336,-9.269202232,-9.96835041,-6.209177971,0
-289.50354,145.2714691,-41.11461258,-20.61877441,9.768015862,-53.32432938,3.692525625,-16.72149086,-13.64363098,-0.232331529,-12.17468643,-5.140338421,-6.330633163,0
-372.1307678,167.8833618,-49.06618118,-3.784574747,11.61135292,-24.60149002,4.360919476,-6.903202534,-7.18847084,-1.021509409,-7.038961887,-8.438324928,-1.511339188,0
-363.1283264,177.5211792,-58.49392319,-9.867880821,8.141895294,-27.47263718,0.113998197,-9.719094276,-6.693832874,-2.27778101,-6.570972919,-6.647981167,-5.214282036,0
-368.2994385,160.0445557,-55.40596771,-13.11708546,4.801467896,-28.33225822,-0.860407293,-12.26101398,-8.52460289,0.556061506,-9.088567734,-7.245910168,-2.192890167,0
-388.2652893,168.7605286,-58.02645493,-10.50382996,2.819206238,-27.67006683,3.163726091,-13.91536522,-8.127648354,1.255288959,-9.087734222,-8.848992348,-1.664220452,0
-394.2581787,164.8750763,-53.18904877,-11.64526081,4.520858288,-28.09135818,2.949326277,-14.4747076,-7.428610802,-0.595101059,-9.665354729,-7.864768982,-1.488780379,0
-421.6826477,181.2978668,-63.60828781,-4.207384109,6.10960722,-22.0933342,-3.47364974,-11.56424713,-7.13176775,-6.825511932,-10.25005913,-9.442638397,-6.105243206,0
-304.2941895,139.4638214,-45.87125778,-22.17272186,9.234735489,-50.14646912,-2.958884001,-18.10061646,-9.687944412,0.39179489,-12.36171246,-8.55983448,-5.64264822,0
-282.7211304,137.8323822,-46.70063782,-23.05678177,6.436421394,-48.33110809,-1.732462645,-21.15871048,-8.03633976,0.856253266,-9.355132103,-9.913238525,-5.692219734,0
-293.9961243,145.092392,-40.99565887,-20.77733421,9.538081169,-52.87336731,3.697117805,-17.0982151,-13.81378365,-0.236245066,-12.32296371,-5.256373882,-6.346058846,0
-293.7484131,136.000824,-42.22725296,-11.78388405,7.190983772,-43.60241318,1.383825541,-12.74391747,-16.35031319,4.434457779,-10.18836308,-7.015897274,-1.387412429,0
-309.6557922,144.6831512,-56.10850525,-17.78584099,2.628415346,-42.5334053,-1.986523271,-12.64415359,-17.26867676,2.841724873,-10.26782894,-5.254497528,-7.644765377,0
-299.5375671,146.4156189,-51.79198074,-20.33465767,0.065482371,-44.20701599,-5.951376915,-15.15703392,-18.15684128,1.175613046,-9.43635273,-8.022781372,-7.256392956,0
-320.1094971,148.3894501,-52.63233185,-23.70766258,1.032949448,-39.90898895,-5.025248528,-13.87822914,-18.26630783,3.041025162,-11.43499851,-7.881887913,-7.810647488,0
-296.2001953,142.0518036,-59.39573669,-22.45209312,3.412129164,-48.88114548,-6.866159916,-12.79528713,-15.6506176,3.07191658,-8.33562851,-10.06372547,-6.457308769,0
-339.9444275,154.9604034,-68.21665955,-23.86228561,4.602734089,-42.85886765,-6.506598473,-13.59490585,-16.21376038,4.600915909,-15.02162552,-5.632582664,-5.268568516,0
-371.648407,115.9468918,-2.756007671,8.739627838,-5.112469196,-33.0827446,-21.24368668,-23.98279762,-17.04722214,0.926440179,-9.073055267,-12.53617859,-6.5454669,0
-410.6288147,117.8239441,4.912221432,-2.758086681,-12.35228348,-27.06258392,-19.09636879,-23.08350945,-14.38892651,1.693635821,-7.168343544,-11.61844826,-7.769887447,0
-358.5973816,112.2718582,-38.02764893,-0.001563973,-8.3692379,-36.5438652,-15.91740227,-24.20633316,-15.18871593,3.972016811,-11.90172386,-8.43377018,-2.202958345,0
-338.4510498,122.7523346,-2.320597172,-6.736309052,-12.90299416,-30.44446564,-23.2403698,-24.68266678,-17.28519821,-0.271053731,-4.84498024,-8.975366592,-5.244396687,0
-396.4837952,125.0023575,8.079591751,-2.517952442,-14.95766544,-31.06186104,-20.52449036,-23.23573875,-16.3101635,2.577231646,-5.476787567,-12.69443893,-6.480769634,0
-338.6186218,111.942337,-16.38391113,1.413275838,-6.909164906,-33.30799484,-24.05041504,-27.12539864,-14.2394619,4.623023033,-9.547199249,-12.99952888,-5.231633186,0
-331.6677856,125.9511108,-7.212017059,-7.106123447,-13.04278088,-34.258564,-25.89423752,-23.59039879,-10.34383488,5.932917595,-7.343448162,-13.31431007,-7.240404129,0
-365.1224365,118.6745071,0.736704409,-12.24556828,-10.55365181,-16.02606583,-7.760075092,-19.7186203,-27.11098862,-8.989167213,-1.971120834,-6.01068449,-5.058877945,0
-398.8670654,149.7199097,-3.33210659,-7.184352875,-7.274840832,-20.99973679,-9.177818298,-21.66064644,-27.89245987,-9.102379799,-8.124522209,-8.709002495,-1.287886262,0
-427.6339111,92.4020462,-4.150292397,-3.019521236,-7.921797752,-17.70081902,-4.247552872,-12.89075279,-19.78629684,-6.830539227,-5.216692448,-6.118321896,-1.580129147,0
-218.415451,118.0911407,-21.73077011,35.98255157,15.41655064,14.27670956,2.317023993,5.417003632,6.538706779,12.25410557,-0.688189626,10.25038719,-4.625599384,0
-203.8180542,112.6464081,-26.27446556,37.88135529,7.560551643,8.079865456,-4.802736759,10.13524342,4.867162228,13.61135769,-0.485053241,11.37475109,-5.724234581,0
-237.3733368,125.9576035,-15.55861664,40.39137268,14.06708622,15.98863316,1.102275729,6.157710075,10.55103207,12.2595892,3.403161049,11.81110096,0.155688629,0
-181.7854614,117.5287323,-31.63418388,33.45108032,6.554738522,10.04629707,5.030179501,-1.881947398,1.615457654,9.935554504,-5.245901108,11.36584187,-5.330841064,0
-220.1865845,124.9822922,-21.50746727,35.72182083,14.27801895,11.09465885,2.227620602,-1.964311361,2.610056162,10.0456686,-2.703549147,13.84651756,-4.070201874,0
-207.7224731,123.7911453,-31.92145348,37.14390945,11.44082069,2.162088156,5.663926601,-4.249454021,3.544927597,14.63391018,-4.733066559,11.49733734,-7.574577808,0
-200.026062,128.2646637,-31.43362617,36.20508575,10.29188728,5.418418407,4.904657841,-4.411207199,9.71708107,10.05604267,-0.273700416,12.43739891,-9.512685776,0
-188.2247314,120.5271683,-31.16236687,38.69863892,8.392356873,1.938256264,5.644408226,-0.709087193,6.673268318,10.84239578,3.157287836,13.38201618,-6.532402515,0
-199.6846466,137.0725403,-23.76166916,26.8645649,7.243438244,11.18739891,2.038974762,6.621491909,4.147912502,14.27073002,0.866725564,7.916008472,0.121388495,0
-237.2480774,124.7354813,-18.80835724,38.71461868,5.842272758,-7.874876976,-5.753997803,11.87526512,1.938126206,3.033097982,3.664901495,7.798210144,-1.026801467,0
-226.5119019,127.2896957,-17.58632469,46.27777481,13.48770237,-6.424350262,-3.311468601,11.14799595,7.208946228,5.363907814,6.54517746,9.714306831,-4.136869907,0
-244.4622955,121.8550186,-18.86857605,36.60855484,10.70321369,-2.730601311,-4.796033859,14.73696518,4.132122517,6.459542751,2.956691027,5.787494659,-2.076115608,0
-225.0138855,125.0260239,-19.2620182,34.82400131,5.908759594,-5.675364494,0.617294133,13.92453384,1.765542388,9.737210274,2.610023499,6.96212101,-4.966856003,0
-219.459137,125.9552841,-19.04250145,41.01456451,2.690799952,-4.774114609,-0.617572665,15.14901257,3.508868694,9.92596817,6.745707989,9.274739265,-2.412128687,0
-222.024231,123.1675262,-19.09869385,34.85672379,0.346722961,-1.707529426,0.773428142,9.541935921,3.645840883,8.383322716,1.977289081,7.010837555,-2.255521536,0
-265.524231,129.9232635,-14.20283508,35.71735382,15.09160423,4.959011555,1.733142257,12.41585732,1.972591281,15.19341564,1.747640729,9.688354492,3.791257381,0
-262.2541809,135.8534851,-22.57019424,39.89746857,19.05038261,0.035201706,-2.057161331,13.65439701,-0.062683813,12.62658596,2.085150957,11.72724724,4.171375751,0
-258.284668,136.289856,-18.65395546,39.55308914,21.1206646,-1.614896536,0.05969242,9.651126862,-0.749148607,12.40573406,0.21376586,12.41258049,4.665210724,0
-260.382843,133.7113495,-17.12012482,35.00999832,19.52697754,5.527051926,-0.612418115,8.869441032,6.510108948,14.6056633,1.739712834,12.69878674,4.653319836,0
-262.5395813,133.6855316,-23.898283,39.26545334,16.01807594,2.380209684,1.082399845,10.71721172,3.412265062,13.39606285,-0.102753535,9.576330185,2.64842391,0
-254.5221558,125.6820984,-19.0961647,37.94972992,13.60212231,-0.148337528,-0.805545032,9.80807972,1.584612131,9.849397659,2.197745323,9.926397324,1.746005416,0
-226.1185455,125.5404587,-28.64303207,32.88926697,16.30944252,-3.759385586,-3.338181496,10.83124065,-0.392226726,12.71399879,-2.728619099,6.578913689,6.114210129,0
-276.9434509,127.6873779,-12.2668848,30.55335617,14.51726723,15.38103771,1.369961858,13.93158531,6.135207653,13.66605759,4.256867409,6.889325142,3.670473337,0
-236.7689362,125.2941818,-40.23477936,0.721041501,-5.377184391,-12.36110592,-21.29797935,-12.62051868,-16.0745945,-2.938564539,-12.36363029,-13.75080109,-6.351433277,0
-227.8615875,131.3723602,-36.80977249,-1.167653799,-8.481323242,-16.23631096,-17.26518822,-15.3096199,-16.87895203,-7.530261993,-10.06496525,-12.63773346,-7.408809662,0
-227.9185333,138.6528625,-43.62701797,-3.053542614,-6.976403236,-24.14649773,-22.70524979,-17.46272469,-18.86295319,-6.619315147,-8.721125603,-12.77579403,-8.570025444,0
-214.4180756,133.8093262,-44.5234642,-2.866638422,-8.394683838,-23.85234261,-22.4665966,-15.14204216,-16.55810738,-6.930108547,-10.84515667,-13.04538822,-9.639595985,0
-216.9234161,131.0616913,-51.89185333,-2.761125326,-8.864195824,-23.59959984,-22.68392181,-13.04176807,-12.8671236,-8.106625557,-10.76637459,-14.70244503,-9.801558495,0
-213.3253326,126.162796,-42.10095978,-11.80297661,-6.512473106,-25.54055786,-24.50610352,-14.51379776,-15.06240749,-6.000745296,-12.36553001,-12.95435429,-11.12984657,0
-274.5987854,127.2698135,-31.87337112,-3.255964279,-3.330055237,-14.68244076,-9.803549767,-5.163067341,-10.0101223,-6.847229004,-6.76934433,-8.496800423,-5.47471571,0
-316.6200256,111.9374542,-32.0513916,8.139009476,-6.942213058,-4.387439728,-10.05061817,-0.526930928,-10.82248497,-6.615160942,-7.635147572,-6.019208431,-6.838346004,0
-321.355011,121.414711,-41.26204681,8.371641159,-6.972232342,-2.989167452,-16.68205643,1.164363265,-11.90286636,-7.051898956,-8.849143982,-9.389418602,-5.236363411,0
-278.5877991,129.5409088,-56.39350891,-34.22323227,0.431921721,-24.65696907,-18.35546684,-15.35756207,-7.460121632,1.448770165,-12.10825348,-0.117075197,-15.16811371,0
-246.9603882,124.0926437,-52.94508743,-37.20941162,2.852534533,-25.99251556,-25.54070282,-18.07184029,-11.87984085,2.393149853,-10.56393051,1.378284454,-18.61361694,0
-232.8886108,108.0617905,-45.35252762,-30.01063347,7.898997307,-32.40430069,-18.7693615,-10.51978397,-13.27592945,-0.394043535,-12.48094463,1.300691128,-15.52434921,0
-226.923111,109.9940491,-51.46806717,-28.76083755,2.971735239,-30.8594799,-21.38352776,-13.87003517,-10.35530663,2.949238539,-12.36521244,5.869637966,-18.82406235,0
-259.0495911,128.9031372,-56.14447403,-29.64355469,7.642113686,-24.64916039,-19.98131371,-13.28584385,-9.352379799,0.821041644,-8.136525154,-1.872828245,-11.72834015,0
-183.5119934,104.1051331,-59.21460342,-36.31282043,-0.121139914,-37.16464615,-17.73242378,-13.64444733,-11.61094379,4.013550758,-20.62128448,1.029875278,-23.4271698,0
-301.6533203,155.065979,-43.6011734,-22.88762093,4.010723591,-31.87271309,-17.40561295,-9.409316063,-14.07095528,2.426697493,-15.83212948,-4.565284729,-15.16778278,0
-270.9812927,157.6757965,-46.55406189,-21.4360199,7.921786785,-31.57027626,-17.22071838,-15.17199135,-15.3946476,2.810755253,-17.10182571,-3.143085003,-19.19140244,0
-282.1703491,164.2684937,-40.82575989,-21.42312622,8.733559608,-30.63386917,-17.98877907,-13.07343483,-16.2818203,1.647565126,-15.01536179,-4.301499844,-23.14753342,0
-284.8027039,154.0627136,-43.57766724,-18.2999649,12.31393051,-26.73463249,-15.99830532,-14.91280937,-18.53744507,-1.798487425,-17.68285751,-1.742219329,-24.74137688,0
-298.2640991,156.4134216,-28.68524742,-12.69395447,13.83824444,-26.53297234,-26.66764069,-11.84068966,-16.12942505,-7.11367321,-4.969934464,-12.99088192,-4.650031567,0
-278.4361572,157.9375153,-30.10176277,-10.24472523,13.35412312,-31.3725853,-28.77866554,-13.71411324,-20.44796944,-8.591585159,-4.414292336,-15.40357304,-8.872530937,0
-311.9824829,155.2139282,-38.38039398,-10.08010292,14.9386816,-27.56301117,-21.44474983,-13.68588924,-21.8411808,-4.287108421,-3.772328615,-16.57465553,-4.936490536,0
-362.2244873,121.5912552,-16.566679,-3.90071702,9.486997604,-22.52729607,-17.7833519,-9.53299427,-16.7117424,-6.637170792,-4.542057037,-14.07891655,-7.640144825,0
-406.8556519,107.6248093,-5.289553165,5.153467655,7.342715263,-25.86382103,-18.69386864,-8.318555832,-15.29507446,-7.422745228,-4.357753754,-11.79175186,-6.910651207,0
-372.7759094,146.4906769,-8.119682312,-1.751634836,-5.032260418,-32.90907669,-12.82986259,-17.37375641,-30.49118614,-6.008975983,-6.409442425,-19.44062233,-4.215583324,0
-349.3553772,145.5684204,-20.35117722,-4.215698719,11.46579742,-27.14387321,-21.80549812,-11.26030731,-17.74783325,-6.933554173,-6.448767662,-14.5351429,-5.588058472,0
-299.750061,158.793869,-30.52787209,-9.264759064,10.02597046,-31.64610672,-22.89399719,-13.07114601,-21.83872986,-5.478529453,-6.02796793,-19.74637985,-5.983418941,0
-356.5909729,119.8811874,-6.377235413,9.382766724,11.04515553,-29.47814369,-20.81417274,-9.524610519,-19.74445152,-9.869754791,-4.593623638,-12.34671974,-6.054791927,0
-333.9328613,137.4514923,-26.80446053,-9.109601974,-4.07806778,-37.39359283,-16.02806282,-14.85562611,-31.37377739,-7.195668221,-2.492287397,-18.47097015,-6.102437019,0
-346.6750793,148.2630005,-14.52024078,4.973171234,-5.543145657,-43.84818268,-12.97515106,-15.69298077,-35.603405,-4.919755459,-3.545355558,-23.523592,-7.961892605,0
-331.0898438,145.1020813,-23.3652935,-2.69132781,-5.250289917,-43.54685593,-15.97906494,-14.56544018,-31.35816765,-3.792745352,-4.545817852,-23.87620926,-5.202260494,0
-319.8575745,164.0847015,-24.47717476,-0.182743937,16.06233215,-31.31336021,-22.57022667,-12.07391262,-22.60831642,-6.007454395,-4.109440327,-19.26438141,-9.263689995,0
-335.6303711,142.1614685,-21.75357246,-0.794655085,9.228614807,-32.16680145,-20.62952232,-11.78519249,-22.88227844,-7.474301338,-5.050603867,-17.39462662,-7.616409779,0
-342.7310181,143.2454071,-25.83322716,-9.726064682,-9.988745689,-43.38966751,-17.42977524,-17.22525215,-31.47275162,-1.449434876,-1.882965207,-22.94983673,-5.121126652,0
-333.2170105,131.1435242,-9.367420197,-0.730829835,6.002635479,-27.56547546,-21.60355568,-16.14380455,-22.03955269,-6.382058144,-5.433639526,-16.43807602,-5.744183064,0
-352.1986084,143.0746155,-5.909029007,0.919676006,3.558743954,-30.00102043,-17.07847786,-12.47208977,-25.17253304,-7.973051071,-1.30063355,-13.67761898,-8.105937958,0
-372.597229,125.4148331,2.080387354,13.67536068,-6.307390213,-43.49040985,-16.46590233,-15.04172039,-32.18310165,-9.214377403,-7.805001259,-22.38559341,-4.320448875,0
-359.5154419,138.9820709,-16.65562248,-8.544438362,-9.611560822,-37.45496368,-12.23965645,-11.40523148,-29.0032692,-6.7356987,-2.259749413,-18.86927795,-9.368287086,0
-337.3105774,140.4735413,-22.04994965,-9.922783852,-6.462815762,-37.75282288,-18.17815018,-15.93177319,-26.96722984,-5.130820751,-6.376105785,-20.17054749,-5.209871292,0
-316.0489807,149.7034454,-20.0146389,2.182646751,14.02767658,-31.90581894,-23.35072327,-12.41781235,-22.9877739,-8.233235359,-5.511019707,-18.5031395,-8.590988159,0
-396.6950989,105.9685745,-10.11199856,-3.664165974,5.098151207,-19.06516457,-13.38838005,-9.24770546,-17.62976456,-8.021437645,-3.318238735,-9.544215202,-5.750039577,0
-340.8193665,129.8558807,-19.10929298,7.961251736,3.336220264,-45.99951553,-23.47324753,-10.45994759,-26.74211884,-8.939814568,-5.055737495,-19.1461544,-5.346234322,0
-369.7667542,129.0253448,-15.94792938,-8.008000374,-14.08759594,-44.90996552,-18.72088051,-13.10780334,-27.26336861,-6.803068638,-5.469843864,-19.07482529,-4.136032581,0
-355.9103394,129.6584015,-12.72015476,6.891305923,3.565615416,-38.26742935,-19.77547073,-12.51964664,-26.08210564,-7.557235241,-4.765110493,-17.50444412,-5.036545277,0
-345.7848816,137.6838226,-11.51850224,-3.739746094,-1.856060743,-32.76132584,-18.13220787,-17.09536934,-27.25555611,-4.66749382,-3.944599867,-19.26259041,-5.534132004,0
-344.0906677,134.663208,-6.427793503,-15.80314922,-5.991454124,-25.12906647,-18.71256256,-13.91250229,-19.58125877,-7.881045341,-4.149346352,-12.14088058,-6.448631763,0
-340.767395,160.0083008,-25.95402718,-10.49845028,11.10510826,-26.15068054,-20.9738121,-13.16331959,-20.52606964,-4.86913538,-3.020909786,-15.55791187,-7.272933483,0
-369.2356567,152.7375336,-17.53336525,-10.9328661,3.247583628,-29.18987465,-23.02371025,-16.18826294,-20.15818024,-4.452953339,-5.116723061,-14.9822588,-4.260894775,0
-295.6362305,141.0088501,-22.42082977,-18.13452721,1.939028382,-25.68979073,-23.38523865,-17.65886497,-21.6602478,-4.979403019,-1.38696909,-14.04262161,-7.742609978,0
-351.8711548,142.0307922,-14.57638931,-13.14270878,-1.376021862,-25.7869873,-18.54818916,-18.46485901,-24.22253799,-4.330175877,-3.196692705,-15.92166996,-6.919407368,0
-346.7414551,142.6424255,-9.272568703,-5.495347023,-2.36083293,-34.82406235,-22.64979744,-16.59130287,-24.54097176,-6.894211292,-5.950557709,-17.65782166,-3.344363451,0
-341.5015869,141.0359802,-8.676632881,-9.896850586,-5.57446003,-30.7639904,-17.91140938,-15.72062016,-25.11358452,-7.226835728,-4.929653645,-16.34250259,-5.405587196,0
-406.9204712,138.2790985,8.119631767,-3.207030296,2.69551301,-20.01809692,-18.9785347,-13.31847,-15.91985798,-7.779855728,-6.320849895,-11.21577644,-4.874454975,0
-295.0127563,171.3538208,-28.03117371,-9.638586998,16.05908394,-26.85186195,-25.27715492,-13.35362339,-18.00480652,-4.95202589,-6.177464962,-17.36747932,-5.58054924,0
-303.4000244,161.2449646,-17.91598129,-7.8115201,11.86479664,-26.38898849,-23.91925621,-12.78992844,-19.78362465,-7.991850853,-4.031903267,-13.56904697,-5.743706703,0
-325.8510132,147.8144073,-14.13505268,-0.31775406,-2.614597797,-38.58958054,-15.4540596,-14.36177635,-31.61849022,-7.490156651,-3.80110836,-19.22626305,-4.502256393,0
-361.2953186,132.7263336,-21.40466118,-5.380559921,-12.41257191,-44.57219315,-13.3193922,-14.51178741,-34.20502472,-4.99049139,-2.002530336,-22.72828484,-7.749779224,0
-416.0040894,119.1270447,-60.1289978,-17.3190918,16.35451317,-22.35579491,-10.02122688,1.034994125,-15.75269413,-6.311564922,-2.969090462,-13.10228729,-4.309975624,0
-397.2612305,147.9929962,-41.86265945,-1.754032016,21.50023651,-31.26425171,-17.83095932,1.980434775,-15.26516914,-10.48275089,-4.062857151,-10.98494625,-6.816180229,0
-390.3315735,178.6922455,-47.45914459,6.914196968,29.63559914,-37.05757523,-19.93905449,-0.403517008,-19.8935051,-10.23826218,-5.249433994,-13.24204159,-7.125020981,0
-396.9406433,172.6799164,-27.13045883,2.993053436,13.88287354,-37.84609222,-17.51647568,-1.371912003,-18.93999481,-9.465241432,-5.383571625,-13.89774227,-9.134462357,0
-395.9941711,166.7985382,-32.53357697,-2.161931038,14.94902134,-32.80426025,-15.43874836,-1.547649503,-19.25691223,-9.284485817,-3.609492779,-12.26665783,-7.816495895,0
-407.6611328,152.8035126,-29.79091835,2.071629286,19.97992516,-30.97696304,-18.93372345,-0.592018127,-16.26283836,-10.70582104,-3.76064539,-10.12006092,-7.19177103,0
-422.3274231,171.9562073,-38.73051071,3.399349451,26.69145584,-29.95081139,-19.84397697,-3.47249198,-15.11683655,-9.363778114,-11.77106476,-14.97027874,-4.298514366,0
-411.7250671,90.69381714,-70.58218384,-10.07943058,20.19713783,-25.70162964,-11.74045372,-2.352462292,-16.7173481,-0.379306018,-2.120367527,-16.85005379,-2.316027641,0
-389.5385132,120.8964615,-54.35943985,-10.03294563,15.53210831,-26.27957916,-11.43574429,-3.62826848,-18.9027462,-3.028889656,-1.644133687,-15.48178482,-6.209370613,0
-363.4114075,150.7365265,-48.29599762,-11.57725048,15.6319952,-28.79765511,-16.44896698,-5.705047607,-17.65987587,-1.38987577,-0.834888756,-16.03671265,-7.567653656,0
-408.6099243,99.50615692,-60.58707428,-11.3494482,20.4385643,-24.60333252,-17.17734718,-2.57903409,-14.12810612,-3.695029497,-1.33795476,-13.58136368,-5.447771549,0
-412.2336731,103.9183121,-68.11487579,-14.13429928,22.64974022,-23.18112373,-14.38591003,-1.388820887,-18.82165337,-8.281443596,-1.223735571,-12.83650208,-6.412619114,0
-374.631012,122.5666122,-81.95071411,-13.58209705,29.00886917,-30.37244606,-20.73197365,-1.629325271,-17.64706612,-5.982231617,-2.942493439,-15.77072048,-4.353079796,0
-391.8117065,122.0093918,-92.597229,-21.64729309,24.59741211,-29.62228584,-17.34064865,-5.150440693,-22.59082222,-2.882786512,2.195360422,-13.39283657,-1.789789438,0
-383.4479065,127.9830856,-91.40335083,-11.99728107,30.34142685,-34.12962723,-18.60088539,-2.592494011,-24.33700752,-6.639086723,-1.156496525,-16.76557541,-3.6829741,0
-401.6365356,121.1716919,-76.06084442,-5.85052681,26.47120094,-32.92618942,-16.26725578,-2.900806904,-22.41868019,-4.170998573,-0.065550551,-14.82250118,-2.453839302,0
-382.0733643,140.5167694,-90.60671234,-17.48140717,27.30677795,-34.47832489,-21.24249649,-4.79093504,-21.11149979,-3.857716322,-2.204533815,-16.5399456,-3.008957863,0
-384.1948853,180.4647217,-41.98846817,-3.412825108,27.77131271,-23.96220779,-18.12535286,-6.817027569,-18.79409027,-8.977172852,-8.73331356,-14.21535587,-5.169082165,0
-410.1698914,172.107666,-44.70313263,-7.331512928,24.72182655,-22.927351,-15.17120838,-3.941461802,-17.13699913,-8.765192032,-8.424657822,-13.95409012,-5.514792442,0
-395.4834595,107.8357544,-70.80963898,-13.23369789,24.39736366,-27.28923225,-19.64351845,-3.85922718,-19.78223801,-7.980694771,-1.748927951,-13.57251072,-3.174808741,0
-451.9493103,89.3097229,9.370667458,7.936749935,-0.18542169,2.793656111,-12.47957516,-4.622229099,-11.92934036,-4.210852146,-6.040527821,-1.973899841,-0.690824926,0
-440.179657,81.39854431,-1.689166188,19.54207993,-2.957093954,5.784454823,-20.43125343,0.848792851,-12.96369743,-1.666864038,-6.524859428,-0.136186346,-2.671055079,0
-526.1980591,76.45947266,1.24187839,9.071331978,-8.449771881,8.170717239,-17.04240227,4.828872204,-11.33646297,-4.53777647,-6.433056831,-0.260987401,0.066715635,0
